price_1,price_2,order_large,order_test,additional_service,order_confirm,operator_request,delivery_address,One_click_order
49,49,false,false,false,true,true,true,false
215,215,false,false,false,true,false,true,false
5,5,false,false,false,true,false,true,false
4,4,false,false,false,false,false,true,false
38,38,false,false,false,true,true,true,false
49,49,false,false,false,true,true,true,false
2,2,false,false,false,false,true,true,false
3,3,false,false,false,false,true,true,false
107,107,false,false,false,true,true,true,true
51,43,false,false,false,true,true,true,false
70,70,false,false,false,true,false,true,false
12,12,false,false,false,true,true,true,false
9,9,false,false,false,false,true,true,false
6,6,false,false,false,false,true,true,false
6,6,false,false,false,false,true,true,false
2,2,false,false,false,false,true,true,false
449,449,false,false,false,true,true,true,false
15,15,false,false,false,true,false,true,false
180,180,false,false,false,true,false,true,false
1,1,false,false,false,false,true,true,false
7,5,false,false,false,true,false,false,false
560,395,false,false,false,true,false,false,false
7,7,false,false,false,true,false,false,false
69,69,false,false,false,true,true,true,false
40,12,false,false,false,false,true,true,false
22,22,false,false,false,false,false,true,false
10,10,false,false,false,true,true,true,false
12,12,false,false,false,false,true,true,false
5,5,false,false,false,true,true,true,false
12,12,false,false,false,false,true,true,false
4,4,false,false,false,true,true,true,false
99,99,false,false,false,false,false,true,false
379,379,false,false,false,true,true,true,false
55,55,false,false,false,false,true,true,false
45,45,false,false,false,true,true,true,false
134,134,false,false,false,false,true,true,false
7,7,false,false,false,false,false,true,false
549,549,false,false,false,false,true,true,false
29,27,false,false,false,true,false,true,false
99,99,false,false,false,false,true,true,false
120,120,false,false,false,false,true,true,false
39,39,false,false,false,false,true,true,false
12,12,false,false,false,true,false,true,false
30,30,false,false,false,true,true,true,false
40,40,false,false,false,false,true,true,false
21,12,false,false,false,true,true,true,false
52,52,false,false,false,false,true,true,false
9,9,false,false,false,true,false,true,false
50,50,false,false,false,true,true,true,false
8,8,false,false,false,true,false,true,false
50,50,false,false,false,false,false,true,false
28,28,false,false,false,true,true,true,false
59,59,false,false,false,false,true,true,false
570,570,true,false,false,true,true,true,false
69,69,false,false,false,true,true,true,false
9,9,false,false,false,false,false,true,false
6,6,false,false,false,true,true,true,false
20,20,false,false,false,true,false,true,false
799,799,false,false,false,false,false,true,false
40,40,false,false,false,false,true,true,false
112,112,false,false,false,true,true,true,false
22,22,false,false,false,false,false,true,false
40,16,false,false,false,true,true,true,false
5,5,false,false,false,true,true,true,false
80,80,false,false,false,true,true,true,false
35,35,false,false,false,false,false,true,false
33,33,false,false,false,true,true,true,false
50,50,false,false,false,true,false,true,false
129,129,false,false,false,true,true,true,false
349,349,false,false,false,false,true,true,false
20,20,false,false,false,false,false,true,false
1,1,false,false,false,true,true,true,false
80,80,false,false,false,true,false,true,false
19,19,false,false,false,true,true,true,false
109,109,false,false,false,false,true,true,false
60,60,false,false,false,false,true,true,false
10,10,false,false,false,true,true,true,false
30,30,false,false,false,true,true,true,false
7,7,false,false,false,true,false,true,false
349,349,false,false,false,true,true,true,false
2490,2490,false,false,false,false,true,true,false
65,65,false,false,false,true,true,true,false
26,26,false,false,false,true,true,true,false
14,14,false,false,false,false,true,true,false
12,12,false,false,false,true,false,true,false
49,49,false,false,false,false,true,true,false
35,35,false,false,false,true,false,true,false
63,38,false,false,false,false,true,true,false
15,15,false,false,false,false,false,true,false
70,70,false,false,false,true,true,true,false
8,8,false,false,false,false,true,true,false
2,2,false,false,false,false,true,true,false
399,399,false,false,false,true,true,true,false
303,303,false,false,false,false,true,true,false
2,2,false,false,false,true,false,true,false
90,90,false,false,false,true,true,true,false
6,6,false,false,false,true,true,true,false
1,1,false,false,false,false,false,true,false
339,339,false,false,false,false,true,true,false
105,105,false,false,false,true,true,true,false
29,29,false,false,false,false,false,true,false
8,8,false,false,false,true,true,true,false
1499,1249,false,false,false,false,false,true,false
4,4,false,false,false,true,true,true,false
1,1,false,false,false,false,true,true,false
4099,4099,false,false,false,false,true,true,false
69,69,false,false,false,true,true,true,false
24,24,false,false,false,true,false,true,false
69,69,false,false,false,false,true,true,false
25,25,false,false,false,false,true,true,false
15,15,false,false,false,false,true,true,false
129,52,false,false,false,true,true,true,false
15,15,false,false,false,true,true,true,false
12,12,false,false,false,false,false,true,false
15,15,false,false,false,false,true,true,false
15,15,false,false,false,false,false,true,false
10,10,false,false,false,true,true,true,false
29,29,false,false,false,true,false,true,false
11,11,false,false,false,true,true,true,false
6,6,false,false,false,false,true,true,false
3,1,false,false,false,true,true,true,false
17,17,false,false,false,false,true,true,false
18,18,false,false,false,false,true,true,false
25,10,false,false,false,true,false,true,false
22,22,false,false,false,true,true,true,false
1158,1158,false,false,false,false,true,true,false
35,35,false,false,false,false,false,true,false
25,25,false,false,false,false,true,true,false
59,59,false,false,false,false,false,true,false
55,55,false,false,false,false,false,true,false
22,22,false,false,false,true,true,true,false
10,10,false,false,false,true,true,true,false
21,18,false,false,false,true,true,true,false
9,9,false,false,false,false,true,true,false
17,10,false,false,false,false,true,true,false
75,35,false,false,false,false,true,true,false
19,16,false,false,false,false,true,true,false
3,3,false,false,false,false,true,true,false
10,10,false,false,false,true,false,true,false
599,599,false,false,false,true,true,true,false
29,29,false,false,false,false,true,true,false
1405,1405,false,false,false,false,true,true,false
549,549,false,false,false,false,true,true,false
10,10,false,false,false,false,true,true,false
75,75,false,false,false,true,false,true,false
10,10,false,false,false,true,true,true,false
12,12,false,false,false,false,true,true,false
508,508,false,false,false,false,false,true,false
35,35,false,false,false,true,true,true,false
11,11,false,false,false,false,true,true,false
230,230,false,false,false,false,true,true,false
15,15,false,false,false,false,true,true,false
545,545,true,false,false,true,false,true,false
45,35,false,false,false,true,false,true,false
3,3,false,false,false,false,false,true,false
21,21,false,false,false,false,false,true,false
6,6,false,false,false,false,false,true,false
109,109,false,false,false,false,true,true,false
266,160,false,false,false,true,true,true,false
457,457,false,false,false,true,false,true,false
266,160,false,false,false,true,true,true,false
96,67,false,false,false,true,false,true,false
549,549,false,false,false,false,false,true,false
851,510,false,false,false,true,true,false,false
5,5,false,false,false,false,true,true,false
12,12,false,false,false,false,true,true,false
10,10,false,false,false,true,true,false,false
14,14,false,false,false,true,true,false,false
449,449,false,false,false,true,true,false,false
17,12,false,false,false,true,true,false,false
17,12,false,false,false,true,true,false,false
39,39,false,false,false,true,true,false,false
28,28,false,false,false,true,true,false,false
30,14,false,false,false,true,true,false,false
4,4,false,false,false,true,true,false,false
6,6,false,false,false,true,true,false,false
86,60,false,false,false,true,true,false,false
45,45,false,false,false,false,true,true,false
5,5,false,false,false,true,true,false,false
12,12,false,false,false,true,false,true,false
449,449,false,false,false,true,false,false,false
10,10,false,false,false,true,false,false,false
14,14,false,false,false,true,true,false,false
17,12,false,false,false,true,false,false,false
4,4,false,false,false,true,true,false,false
86,60,false,false,false,true,false,false,false
17,12,false,false,false,true,false,false,false
39,39,false,false,false,true,false,false,false
30,14,false,false,false,true,false,false,false
28,28,false,false,false,true,false,false,false
6,6,false,false,false,true,true,false,false
45,45,false,false,false,true,false,true,false
199,169,false,false,false,true,true,true,false
49,31,false,false,false,true,false,true,false
8,8,false,false,false,true,true,true,false
49,30,false,false,false,true,false,true,false
22,22,false,false,false,true,false,true,false
13,13,false,false,false,true,false,true,false
12,7,false,false,false,true,true,true,false
5,5,false,false,false,true,false,true,false
72,22,false,false,false,true,false,false,false
4,4,false,false,false,true,false,true,false
130,117,false,false,false,true,false,true,false
33,33,false,false,false,true,false,false,false
25,25,false,false,false,true,true,false,false
9,7,false,false,false,true,false,false,false
33,33,false,false,false,true,false,false,false
3,3,false,false,false,true,false,false,false
8,8,false,false,false,true,true,false,false
39,39,false,false,false,true,false,false,false
9,9,false,false,false,true,false,false,false
24,24,false,false,false,true,true,false,false
270,87,false,false,false,true,true,false,false
21,21,false,false,false,true,false,false,false
78,59,false,false,false,true,true,false,false
40,40,false,false,false,true,true,true,false
110,110,false,false,false,true,true,false,false
90,90,false,false,false,true,false,false,false
1149,1149,false,false,false,true,false,false,false
43,43,false,false,false,true,true,false,false
17,17,false,false,false,false,true,true,false
10,10,false,false,false,true,false,false,false
60,60,false,false,false,true,false,false,false
13,13,false,false,false,true,false,false,false
516,516,false,false,false,true,false,false,false
10,10,false,false,false,true,false,false,false
7,7,false,false,false,true,false,false,false
52,26,false,false,false,true,false,false,false
60,60,false,false,false,true,false,true,false
190,95,false,false,false,true,false,true,false
728,728,false,false,false,true,true,true,false
2,2,false,false,false,true,false,true,false
31,31,false,false,false,true,false,true,false
11,11,false,false,false,true,false,true,false
363,363,false,false,false,true,false,true,false
22,16,false,false,false,true,false,true,false
12,12,false,false,false,true,false,true,false
2659,2659,false,false,false,false,true,true,false
20,6,false,false,false,true,false,true,false
7,4,false,false,false,true,true,true,false
95,95,false,false,false,true,false,true,false
19,10,false,false,false,true,false,true,false
169,169,false,false,false,true,false,true,false
40,40,false,false,false,true,false,true,false
33,33,false,false,false,true,false,true,false
10,10,false,false,false,true,false,true,false
64,64,false,false,false,true,false,true,false
36,36,false,false,false,true,false,true,false
7,7,false,false,false,true,false,true,false
14,14,false,false,false,true,false,true,false
30,30,false,false,false,true,false,true,false
14,14,false,false,false,true,false,true,false
79,62,false,false,false,true,true,true,false
3369,3369,false,false,false,true,true,true,false
55,55,false,false,false,true,true,true,false
33,33,false,false,false,true,false,true,false
80,80,false,false,false,true,true,true,false
44,44,false,false,false,true,true,true,false
2,2,false,false,false,true,false,true,false
69,69,false,false,false,true,false,true,false
37,37,false,false,false,true,false,true,false
42,31,false,false,false,true,true,true,false
25,25,false,false,false,true,false,true,false
186,186,false,false,false,true,true,true,false
220,220,false,false,false,true,true,true,false
69,69,false,false,false,true,true,true,false
125,57,false,false,false,false,true,true,false
42,42,false,false,false,true,true,true,false
33,33,false,false,false,true,false,true,false
6,6,false,false,false,true,false,true,false
16,16,false,false,false,true,true,true,false
39,33,false,false,false,true,true,true,false
22,22,false,false,false,true,false,true,false
75,30,false,false,false,true,false,true,false
12,12,false,false,false,true,true,true,false
70,70,false,false,false,true,true,true,false
34,34,false,false,false,true,true,true,false
49,49,false,false,false,true,true,true,false
7,7,false,false,false,true,true,true,false
50,50,false,false,false,true,false,true,false
85,85,false,false,false,true,false,true,false
20,8,false,false,false,true,false,true,false
33,33,false,false,false,true,true,true,false
46,28,false,false,false,true,true,true,false
92,37,false,false,false,true,false,true,false
27,16,false,false,false,true,false,true,false
34,34,false,false,false,true,false,true,false
5,5,false,false,false,true,true,true,false
8,8,false,false,false,true,true,true,false
9,9,false,false,false,true,false,true,false
168,168,false,false,false,true,true,true,false
312,238,false,false,false,true,false,true,false
2,1,false,false,false,true,true,true,false
30,30,false,false,false,true,false,true,false
8,8,false,false,false,true,false,true,false
10,10,false,false,false,true,true,true,false
6,6,false,false,false,true,true,true,false
31,31,false,false,false,true,true,true,false
31,31,false,false,false,true,false,true,false
14,7,false,false,false,true,true,true,false
10,10,false,false,false,true,true,true,false
15,15,false,false,false,true,true,true,false
54,54,false,false,false,true,true,true,false
10,10,false,false,false,true,false,true,false
30,30,false,false,false,true,false,true,false
509,509,false,false,false,true,false,true,false
33,33,false,false,false,true,true,true,false
69,69,false,false,false,true,true,true,false
13,13,false,false,false,true,false,true,false
6,6,false,false,false,true,false,true,false
110,110,false,false,false,true,true,true,false
47,47,false,false,false,true,false,true,false
32,32,false,false,false,true,false,true,false
164,148,false,false,false,true,false,true,false
40,33,false,false,false,true,false,true,false
28,28,false,false,false,true,true,true,false
28,28,false,false,false,true,true,true,false
8,8,false,false,false,true,false,true,false
50,50,false,false,false,false,true,true,false
70,70,false,false,false,true,true,true,false
10,10,false,false,false,true,false,true,false
70,28,false,false,false,true,true,true,false
33,33,false,false,false,true,false,true,false
87,87,false,false,false,true,false,true,false
54,38,false,false,false,true,true,true,false
33,33,false,false,false,true,false,true,false
6,6,false,false,false,true,false,true,false
31,31,false,false,false,true,true,true,false
50,50,false,false,false,true,false,true,false
11,11,false,false,false,true,true,true,false
60,60,false,false,false,true,false,true,false
45,45,false,false,false,true,true,true,false
101,101,false,false,false,true,true,true,false
145,145,false,false,false,true,false,true,false
37,37,false,false,false,true,false,true,false
12,12,false,false,false,true,false,true,false
349,349,false,false,false,true,true,true,false
10,1,false,false,false,true,true,true,false
413,413,false,false,false,true,true,true,false
89,89,false,false,false,true,false,true,false
51,51,false,false,false,true,false,true,false
99,99,false,false,false,true,true,true,false
59,59,false,false,false,false,false,true,false
2,2,false,false,false,true,true,true,false
7,7,false,false,false,true,false,true,false
4,4,false,false,false,true,false,false,false
3,3,false,false,false,true,false,false,false
9,9,false,false,false,true,false,false,false
15,15,false,false,false,true,true,false,false
13,13,false,false,false,true,true,true,false
90,90,false,false,false,true,false,true,false
15,15,false,false,false,false,true,true,false
86,60,false,false,false,false,true,true,false
5,5,false,false,false,false,true,true,false
635,635,false,false,false,false,true,true,false
10,8,false,false,false,false,true,true,false
8,8,false,false,false,false,true,true,false
11,11,false,false,false,false,true,true,false
40,40,false,false,false,false,true,true,false
999,999,false,false,false,false,true,true,false
34,34,false,false,false,false,true,true,false
56,56,false,false,false,false,true,true,false
3,3,false,false,false,true,true,false,false
15,15,false,false,false,true,false,true,false
86,60,false,false,false,false,false,true,false
5,5,false,false,false,true,false,true,false
8,8,false,false,false,true,false,true,false
635,635,false,false,false,true,false,true,false
10,8,false,false,false,true,false,true,false
11,11,false,false,false,true,false,true,false
999,999,false,false,false,true,false,true,false
56,56,false,false,false,true,false,true,false
34,34,false,false,false,true,false,true,false
40,40,false,false,false,true,false,true,false
3,3,false,false,false,true,false,false,false
8,8,false,false,false,false,true,true,false
11,11,false,false,false,true,false,false,false
174,174,false,false,false,true,true,false,false
40,40,false,false,false,true,true,false,false
25,25,false,false,false,false,true,true,false
8,8,false,false,false,true,true,true,false
29,17,false,false,false,true,false,false,false
6,6,false,false,false,false,true,true,false
67,67,false,false,false,true,true,true,false
12,12,false,false,false,true,true,true,false
69,69,false,false,false,false,true,true,false
549,549,false,false,false,true,true,true,false
10,10,false,false,false,true,false,true,false
21,21,false,false,false,false,true,true,false
12,12,false,false,false,false,true,true,false
11,11,false,false,false,false,true,true,false
8,3,false,false,false,true,false,true,false
1,1,false,false,false,false,true,true,false
2,1,false,false,false,false,true,true,false
2,1,false,false,false,false,true,true,false
29,29,false,false,false,false,true,true,false
5,5,false,false,false,false,true,true,false
61,42,false,false,false,false,true,true,false
26,26,false,false,false,true,true,true,false
20,20,false,false,false,false,false,true,false
67,40,false,false,false,false,true,true,false
82,57,false,false,false,false,true,true,false
11,11,false,false,false,true,false,true,false
4,4,false,false,false,true,true,true,false
170,119,false,false,false,false,true,true,false
42,42,false,false,false,false,true,true,false
11,11,false,false,false,true,true,true,false
65,45,false,false,false,false,true,true,false
340,238,false,false,false,false,true,true,false
25,25,false,false,false,false,true,true,false
33,33,false,false,false,true,false,false,false
60,60,false,false,false,true,true,true,false
56,56,false,false,false,true,false,true,false
127,89,false,false,false,false,true,true,false
90,63,false,false,false,false,true,true,false
7,5,false,false,false,false,false,true,false
12,12,false,false,false,true,false,true,false
67,40,false,false,false,true,true,true,false
61,42,false,false,false,true,true,true,false
82,57,false,false,false,false,true,true,false
42,42,false,false,false,true,true,true,false
170,119,false,false,false,true,true,true,false
340,238,false,false,false,true,false,true,false
25,25,false,false,false,true,true,true,false
65,45,false,false,false,true,true,true,false
90,63,false,false,false,false,true,true,false
127,89,false,false,false,true,true,true,false
145,145,false,false,false,false,true,true,false
145,145,false,false,false,true,false,true,false
13,11,false,false,false,true,true,true,false
40,40,false,false,false,true,false,false,false
135,41,false,false,false,true,true,false,false
35,35,false,false,false,false,true,true,false
35,35,false,false,false,false,false,true,false
